2014-07-10 20:37:15,719 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-12 21:19:47,299 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140712211947-0004/13 on hostPort dco-node122-mgt.dco.ethz.ch:45826 with 16 cores, 70.0 GB RAM
2014-07-12 21:19:47,300 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140712211947-0004/14 on worker-20140710203730-dco-node136-mgt.dco.ethz.ch-49584 (dco-node136-mgt.dco.ethz.ch:49584) with 16 cores
2014-07-12 21:19:47,300 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140712211947-0004/14 on hostPort dco-node136-mgt.dco.ethz.ch:49584 with 16 cores, 70.0 GB RAM
2014-07-12 21:19:47,300 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140712211947-0004/15 on worker-20140710203730-dco-node129-mgt.dco.ethz.ch-44845 (dco-node129-mgt.dco.ethz.ch:44845) with 16 cores
2014-07-12 21:19:47,300 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140712211947-0004/15 on hostPort dco-node129-mgt.dco.ethz.ch:44845 with 16 cores, 70.0 GB RAM
2014-07-12 21:19:47,313 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/7 is now RUNNING
2014-07-12 21:19:47,313 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/2 is now RUNNING
2014-07-12 21:19:47,315 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/6 is now RUNNING
2014-07-12 21:19:47,317 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/4 is now RUNNING
2014-07-12 21:19:47,320 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/1 is now RUNNING
2014-07-12 21:19:47,322 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/3 is now RUNNING
2014-07-12 21:19:47,324 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/9 is now RUNNING
2014-07-12 21:19:47,326 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/0 is now RUNNING
2014-07-12 21:19:47,328 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/5 is now RUNNING
2014-07-12 21:19:47,330 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/10 is now RUNNING
2014-07-12 21:19:47,331 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/8 is now RUNNING
2014-07-12 21:19:47,333 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/12 is now RUNNING
2014-07-12 21:19:47,335 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/11 is now RUNNING
2014-07-12 21:19:47,338 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/13 is now RUNNING
2014-07-12 21:19:47,341 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/14 is now RUNNING
2014-07-12 21:19:47,345 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140712211947-0004/15 is now RUNNING
2014-07-12 21:19:48,294 [ExecutorRunner for app-20140712211947-0004/9] INFO  org.apache.spark.deploy.worker.ExecutorRunner - Launch command: "/opt/jdk1.8.0_05/bin/java" "-cp" "::/root/spark/conf:/root/spark/lib/spark-assembly-1.0.0-hadoop2.2.0.jar:/root/spark/lib/datanucleus-rdbms-3.2.1.jar:/root/spark/lib/datanucleus-core-3.2.2.jar:/root/spark/lib/datanucleus-api-jdo-3.2.1.jar:/opt/hadoop-2.4.0/etc/hadoop" "-XX:MaxPermSize=128m" "-Xms4g" "-Xmx70g" "-XX:MaxPermSize=10g" "-Dspark.akka.frameSize=200" "-Xms4g" "-Xmx70g" "-XX:MaxPermSize=10g" "-Dspark.akka.frameSize=200" "-Xms71680M" "-Xmx71680M" "org.apache.spark.executor.CoarseGrainedExecutorBackend" "akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:59371/user/CoarseGrainedScheduler" "9" "dco-node121-mgt.dco.ethz.ch" "16" "akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker" "app-20140712211947-0004"
2014-07-12 21:19:49,260 [main] WARN  org.apache.hadoop.util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2014-07-12 21:19:49,464 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-12 21:19:49,465 [main] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-12 21:19:49,920 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-12 21:19:49,984 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  Remoting - Starting remoting
2014-07-12 21:19:50,180 [sparkExecutor-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:50892]
2014-07-12 21:19:50,185 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:50892]
2014-07-12 21:19:50,199 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Connecting to driver: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:59371/user/CoarseGrainedScheduler
2014-07-12 21:19:50,201 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.worker.WorkerWatcher - Connecting to worker akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker
2014-07-12 21:19:50,291 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node128-mgt.dco.ethz.ch:58286/user/Executor#-1906045864] with ID 10
2014-07-12 21:19:50,318 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node126-mgt.dco.ethz.ch:48300/user/Executor#1682911770] with ID 1
2014-07-12 21:19:50,321 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node125-mgt.dco.ethz.ch:49159/user/Executor#1749641514] with ID 2
2014-07-12 21:19:50,329 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node136-mgt.dco.ethz.ch:54709/user/Executor#703474997] with ID 14
2014-07-12 21:19:50,342 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node124-mgt.dco.ethz.ch:42720/user/Executor#-1689785447] with ID 11
2014-07-12 21:19:50,343 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node130-mgt.dco.ethz.ch:51486/user/Executor#1666795065] with ID 8
2014-07-12 21:19:50,343 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node134-mgt.dco.ethz.ch:55054/user/Executor#552829451] with ID 6
2014-07-12 21:19:50,350 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node127-mgt.dco.ethz.ch:33312/user/Executor#-183699602] with ID 7
2014-07-12 21:19:50,357 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node129-mgt.dco.ethz.ch:57456/user/Executor#2024444022] with ID 15
2014-07-12 21:19:50,358 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node133-mgt.dco.ethz.ch:49709/user/Executor#1905347318] with ID 5
2014-07-12 21:19:50,360 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node131-mgt.dco.ethz.ch:43556/user/Executor#1137208808] with ID 0
2014-07-12 21:19:50,363 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node123-mgt.dco.ethz.ch:42040/user/Executor#-1048322743] with ID 3
2014-07-12 21:19:50,368 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node122-mgt.dco.ethz.ch:48834/user/Executor#1921312740] with ID 13
2014-07-12 21:19:50,374 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node132-mgt.dco.ethz.ch:49721/user/Executor#331051835] with ID 12
2014-07-12 21:19:50,380 [sparkExecutor-akka.actor.default-dispatcher-20] INFO  org.apache.spark.deploy.worker.WorkerWatcher - Successfully connected to akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker
2014-07-12 21:19:50,391 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node135-mgt.dco.ethz.ch:58553/user/Executor#1454470714] with ID 4
2014-07-12 21:19:50,534 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:50892/user/Executor#-1986216146] with ID 9
2014-07-12 21:19:50,576 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Successfully registered with driver
2014-07-12 21:19:50,594 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-12 21:19:50,594 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-12 21:19:50,616 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node128-mgt.dco.ethz.ch:49448 with 40.3 GB RAM
2014-07-12 21:19:50,618 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node127-mgt.dco.ethz.ch:35928 with 40.3 GB RAM
2014-07-12 21:19:50,618 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node125-mgt.dco.ethz.ch:48396 with 40.3 GB RAM
2014-07-12 21:19:50,619 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node126-mgt.dco.ethz.ch:57189 with 40.3 GB RAM
2014-07-12 21:19:50,619 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node124-mgt.dco.ethz.ch:34757 with 40.3 GB RAM
2014-07-12 21:19:50,619 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node136-mgt.dco.ethz.ch:51918 with 40.3 GB RAM
2014-07-12 21:19:50,619 [spark-akka.actor.default-dispatcher-4] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-12 21:19:50,620 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node134-mgt.dco.ethz.ch:41990 with 40.3 GB RAM
2014-07-12 21:19:50,621 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node130-mgt.dco.ethz.ch:42392 with 40.3 GB RAM
2014-07-12 21:19:50,623 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node131-mgt.dco.ethz.ch:34018 with 40.3 GB RAM
2014-07-12 21:19:50,626 [spark-akka.actor.default-dispatcher-32] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node133-mgt.dco.ethz.ch:53961 with 40.3 GB RAM
2014-07-12 21:19:50,626 [spark-akka.actor.default-dispatcher-32] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node122-mgt.dco.ethz.ch:50893 with 40.3 GB RAM
2014-07-12 21:19:50,627 [spark-akka.actor.default-dispatcher-32] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node123-mgt.dco.ethz.ch:43341 with 40.3 GB RAM
2014-07-12 21:19:50,628 [spark-akka.actor.default-dispatcher-3] INFO  Remoting - Starting remoting
2014-07-12 21:19:50,648 [spark-akka.actor.default-dispatcher-2] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:52297]
2014-07-12 21:19:50,650 [spark-akka.actor.default-dispatcher-2] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:52297]
2014-07-12 21:19:50,654 [spark-akka.actor.default-dispatcher-32] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node132-mgt.dco.ethz.ch:56371 with 40.3 GB RAM
2014-07-12 21:19:50,655 [spark-akka.actor.default-dispatcher-32] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node129-mgt.dco.ethz.ch:36468 with 40.3 GB RAM
2014-07-12 21:19:50,661 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.SparkEnv - Connecting to MapOutputTracker: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:59371/user/MapOutputTracker
2014-07-12 21:19:50,675 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node135-mgt.dco.ethz.ch:48735 with 40.3 GB RAM
2014-07-12 21:19:50,709 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.SparkEnv - Connecting to BlockManagerMaster: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:59371/user/BlockManagerMaster
2014-07-12 21:19:50,748 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.storage.DiskBlockManager - Created local directory at /disk3/spark_local_dirs/spark-local-20140712211950-5fe6
2014-07-12 21:19:50,753 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.storage.MemoryStore - MemoryStore started with capacity 40.3 GB.
2014-07-12 21:19:50,783 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.network.ConnectionManager - Bound socket to port 35514 with id = ConnectionManagerId(dco-node121-mgt.dco.ethz.ch,35514)
2014-07-12 21:19:50,788 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.storage.BlockManagerMaster - Trying to register BlockManager
2014-07-12 21:19:50,800 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node121-mgt.dco.ethz.ch:35514 with 40.3 GB RAM
2014-07-12 21:19:50,806 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.storage.BlockManagerMaster - Registered BlockManager
2014-07-12 21:19:50,831 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.HttpFileServer - HTTP File server directory is /tmp/spark-53e37ccf-33ee-4028-8d09-bcbf7f4ef212
2014-07-12 21:19:50,834 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-12 21:19:50,893 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-12 21:19:50,913 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:56338
2014-07-12 21:19:51,069 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.Executor - Using REPL class URI: http://172.31.109.131:34276
2014-07-12 21:23:58,766 [sparkMaster-akka.actor.default-dispatcher-23] INFO  org.apache.spark.deploy.master.Master - akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:59371 got disassociated, removing it.
2014-07-12 21:23:58,766 [sparkMaster-akka.actor.default-dispatcher-23] INFO  org.apache.spark.deploy.master.Master - Removing app app-20140712211947-0004
2014-07-12 21:23:58,767 [sparkMaster-akka.actor.default-dispatcher-21] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.ActorTransportAdapter$DisassociateUnderlying] from Actor[akka://sparkMaster/deadLetters] to Actor[akka://sparkMaster/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FsparkMaster%40172.31.109.131%3A37117-33#-770526488] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
